review_id,customer_id,restaurant_id,reservation_id,rating,comment,status,rejection_reason,created_at,updated_at
bee0e364-f4c2-4eda-9da2-bae0316cacf4,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,faf10428-de71-4249-93b9-81bf4748b353,,2,"Quán phục vụ chậm, đồ ăn nguội.",APPROVED,,2026-05-05T04:24:00Z,2026-05-05T04:24:00Z
bf54e7d6-1845-48bd-988c-c794149d5bc0,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,f86a7946-730d-478a-9ce0-b620a02cb863,,4,"Quán ruột của mình, tuần nào cũng ghé.",APPROVED,,2026-05-11T19:50:00Z,2026-05-11T19:50:00Z
4d911d81-9671-45d7-80e8-22397c5480a3,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,4cdbb022-11a6-4bf7-a4c8-9c4a70021191,,3,Chờ món hơi lâu một chút.,APPROVED,,2026-05-17T22:22:00Z,2026-05-17T22:22:00Z
804ef8f2-0da7-4eb3-9e82-fb38d7131616,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,5072e6a8-02e7-44d5-a791-b49cd01b8ba6,,2,Thái độ nhân viên kém.,APPROVED,,2026-05-08T19:31:00Z,2026-05-08T19:31:00Z
64749454-d411-42bb-b69d-8aed8b9d0cbe,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,3adb491e-878d-4570-8730-14f66db3edf2,,5,"Giá cả hợp lý, chất lượng tốt.",APPROVED,,2026-05-25T23:09:00Z,2026-05-25T23:09:00Z
47f92601-bb54-484c-bf45-13e7b4513b19,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,5fdc0088-b777-4eb8-a37c-230aea909547,,5,"View đẹp, rất hợp để hẹn hò hoặc đi cùng gia đình.",APPROVED,,2026-05-16T12:27:00Z,2026-05-16T12:27:00Z
638db8ee-4f14-4dcf-a83d-f2daec9f6a51,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,52da64ed-383f-46c7-b77f-fb94352b6787,,4,"View đẹp, rất hợp để hẹn hò hoặc đi cùng gia đình.",APPROVED,,2026-05-02T17:08:00Z,2026-05-02T17:08:00Z
6c211760-e810-45a9-9f7e-43d8b3680ed4,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,78530f45-3a21-4050-8e54-6ad69e18e38d,,4,Sẽ giới thiệu cho bạn bè.,APPROVED,,2026-05-30T06:23:00Z,2026-05-30T06:23:00Z
1839467e-72e0-4fbf-9172-cf36783a9237,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,51ac154d-e250-4497-b335-39a7ff2ba5ce,,4,"Quán ruột của mình, tuần nào cũng ghé.",APPROVED,,2026-05-10T19:12:00Z,2026-05-10T19:12:00Z
887e680b-7511-494d-9d2e-a524bea9da03,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,081a80a7-d58e-491c-87e9-8dbc5373b75d,,5,"Không gian đẹp, đồ ăn tuyệt vời.",APPROVED,,2026-05-09T22:14:00Z,2026-05-09T22:14:00Z
efc16ffe-c136-434f-a767-cb8cede41b45,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,d8b0da19-9550-4b42-802a-da4ac26c3323,,4,"Quán ruột của mình, tuần nào cũng ghé.",APPROVED,,2026-05-09T12:20:00Z,2026-05-09T12:20:00Z
fae5ce0d-4e24-4716-bcdb-a5255ef6100a,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,c7ffef77-ba68-4361-a849-61501d63ff2f,,5,"Giá cả hợp lý, chất lượng tốt.",APPROVED,,2026-05-12T08:55:00Z,2026-05-12T08:55:00Z
49a0e01a-51d4-4c0f-af1e-21911d1e9a3f,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,49d442ad-4ce5-4fe8-80e3-05403e7fc20e,,5,"Rất ngon, phục vụ nhiệt tình!",APPROVED,,2026-05-27T18:57:00Z,2026-05-27T18:57:00Z
c6f5d21d-5f04-4c58-834a-f89a3982961e,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,14e694c3-bc8d-4f65-968b-a5377e7d1e51,,5,Sẽ giới thiệu cho bạn bè.,APPROVED,,2026-05-17T12:59:00Z,2026-05-17T12:59:00Z
6b1735ac-88d3-413f-ad10-e06a369aa2dd,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,78e2e524-7cd2-4a47-9321-cb2ac608724d,,4,"Giá cả hợp lý, chất lượng tốt.",APPROVED,,2026-05-09T11:15:00Z,2026-05-09T11:15:00Z
8301d8a7-5a73-41d9-9834-78782ba4c0f6,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,9cddd780-b82d-491d-8d12-095b8615cacf,,4,"Không gian đẹp, đồ ăn tuyệt vời.",APPROVED,,2026-05-07T02:59:00Z,2026-05-07T02:59:00Z
e632f751-0b65-4c99-9622-df7157dd1912,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,67a0b227-542f-4d77-aed5-f4323fe7c6fa,,4,"Quán ruột của mình, tuần nào cũng ghé.",APPROVED,,2026-05-02T02:47:00Z,2026-05-02T02:47:00Z
fb397291-9d48-4ced-91cc-18109909aa36,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,693a5c71-fe93-4cbd-a5ac-d39dbce7e620,,5,"Không gian đẹp, đồ ăn tuyệt vời.",APPROVED,,2026-05-23T05:47:00Z,2026-05-23T05:47:00Z
4c8537a5-48e0-4339-9091-185bec112b55,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,fc99b27a-7423-4f90-b6be-c894aa4c3dae,,1,Sẽ không quay lại.,APPROVED,,2026-05-04T21:28:00Z,2026-05-04T21:28:00Z
abc13bee-5ea5-458e-91c8-fac200a0739d,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,5bd0fe57-3a1e-4a5a-977b-45a7c91035ee,,3,Món ăn trung bình.,APPROVED,,2026-05-12T08:29:00Z,2026-05-12T08:29:00Z
1a1e7641-ae8d-4300-a0c0-28693f2080f6,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,cf5d785e-987e-4944-88c0-9931a46f7441,,5,"Giá cả hợp lý, chất lượng tốt.",APPROVED,,2026-05-19T21:19:00Z,2026-05-19T21:19:00Z
13fcc35d-2e44-41aa-a42b-d633c5ba6476,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,cf337003-6e84-436f-b102-dce79bf17780,,5,"Quán ruột của mình, tuần nào cũng ghé.",APPROVED,,2026-05-10T00:51:00Z,2026-05-10T00:51:00Z
66897279-1fc8-4ce4-8a9b-9bb881ac7977,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,268d8d12-c47d-4fcb-8080-d80fd6fc6a9b,,5,"Món ăn đậm đà, rất vừa miệng.",APPROVED,,2026-05-13T03:12:00Z,2026-05-13T03:12:00Z
33f7527f-05a1-4de0-b00c-b043c706559a,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,830907e3-196c-4ae4-b1e1-cba7c6b319cd,,4,Sẽ giới thiệu cho bạn bè.,APPROVED,,2026-05-31T15:06:00Z,2026-05-31T15:06:00Z
cd4490bc-a697-4c2f-87ca-c2a7fad0a5f7,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,66758e86-ba39-498e-909d-223e5babc1d7,,5,"Quán ruột của mình, tuần nào cũng ghé.",APPROVED,,2026-05-15T08:02:00Z,2026-05-15T08:02:00Z
eb74d312-5db5-4671-a823-e9b24d627f7e,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,da21c5d7-c3a7-4c52-b835-2ff8ffbc14f1,,4,"Không gian đẹp, đồ ăn tuyệt vời.",APPROVED,,2026-05-16T22:25:00Z,2026-05-16T22:25:00Z
e537810f-38c8-47e5-b729-34897b637414,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,372ebab0-e7ad-456a-8d8f-12b47f9b4cdf,,3,"Tạm ổn, không có gì đặc sắc.",APPROVED,,2026-05-11T04:37:00Z,2026-05-11T04:37:00Z
9fcb8f87-fa66-4040-916c-31abfcef4f8d,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,845c14d1-93f7-4d32-b689-77b977642e63,,4,"Món ăn đậm đà, rất vừa miệng.",APPROVED,,2026-05-10T08:19:00Z,2026-05-10T08:19:00Z
8090847b-2b11-471c-8290-abb4f5c83036,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,7cdc7d15-5490-4a58-a748-617e1c2832ad,,5,"Món ăn đậm đà, rất vừa miệng.",APPROVED,,2026-05-07T03:03:00Z,2026-05-07T03:03:00Z
66ef59d3-7fe6-4d10-834a-344ccdcc63dd,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,d17b6828-9456-40e7-b7ea-9fb8b3e0955c,,4,"Giá cả hợp lý, chất lượng tốt.",APPROVED,,2026-05-29T17:55:00Z,2026-05-29T17:55:00Z
ac5bb455-b990-457a-9f49-33375e107683,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,d48047a4-843e-43e9-b2ff-c29064e3a1ed,,5,"Rất ngon, phục vụ nhiệt tình!",APPROVED,,2026-05-23T21:45:00Z,2026-05-23T21:45:00Z
bc8a912a-e8c8-4fc2-ad84-71b96c185c7a,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,5a683cdb-cbf2-4a3a-90ca-5668cca44b7c,,4,"Món ăn đậm đà, rất vừa miệng.",APPROVED,,2026-05-29T10:55:00Z,2026-05-29T10:55:00Z
5fd68cfc-55ef-4241-8569-5a11590fed89,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,3d4ba221-55de-48f9-8d70-54f53e4ea373,,5,"Rất ngon, phục vụ nhiệt tình!",APPROVED,,2026-05-09T21:48:00Z,2026-05-09T21:48:00Z
ebe7e710-e0b7-48e7-a38e-286b39ee589e,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,b7de80e9-1503-4c65-b065-ed9a030e13bb,,4,"Không gian đẹp, đồ ăn tuyệt vời.",APPROVED,,2026-05-12T15:41:00Z,2026-05-12T15:41:00Z
44180bf2-3745-4fac-8837-711da86e826c,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,341106f6-ffa1-49e3-8ca7-1a37cfc0dfff,,5,"Giá cả hợp lý, chất lượng tốt.",APPROVED,,2026-05-15T07:36:00Z,2026-05-15T07:36:00Z
c4ed017a-fd19-4139-8a72-0c274a41aaab,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,d348c5b1-057d-4b6d-a873-85ea94b92419,,4,"Quán ruột của mình, tuần nào cũng ghé.",APPROVED,,2026-05-09T18:58:00Z,2026-05-09T18:58:00Z
84d7691b-e934-45fb-9806-40bcbf65b501,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,a38f8271-eb2c-4649-acd5-2819b7fdc4db,,3,Không gian khá chật.,APPROVED,,2026-05-12T02:35:00Z,2026-05-12T02:35:00Z
385cba32-69bf-4676-9026-46edf8049ffa,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,52972a4f-2ccd-4048-830d-8f03591cea7e,,5,"View đẹp, rất hợp để hẹn hò hoặc đi cùng gia đình.",APPROVED,,2026-05-14T17:16:00Z,2026-05-14T17:16:00Z
ba532830-121b-4a46-b852-a7098034f5e4,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,d3a35d44-9a33-478e-a2ee-c57708575e7c,,5,"Giá cả hợp lý, chất lượng tốt.",APPROVED,,2026-05-31T05:54:00Z,2026-05-31T05:54:00Z
7d34634e-95e5-4146-8a9e-c9d3cb994fa1,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,3ad691d6-51d8-4653-8d40-785f98b2df02,,4,Sẽ giới thiệu cho bạn bè.,APPROVED,,2026-05-10T07:43:00Z,2026-05-10T07:43:00Z
7cf8199d-deac-4e7d-82ee-82c1c030a0ee,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,b9327011-fd75-4b21-a4d1-be163d24c199,,4,"Món ăn đậm đà, rất vừa miệng.",APPROVED,,2026-05-27T01:29:00Z,2026-05-27T01:29:00Z
d3ba593c-ee3c-4d8c-a665-d809d1b8f12e,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,04c0f03b-03ee-4874-a7f6-b32ce67f2ec2,,4,"Giá cả hợp lý, chất lượng tốt.",APPROVED,,2026-05-06T12:20:00Z,2026-05-06T12:20:00Z
238da411-fb25-416f-960c-c9ac29fcb5d6,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,e61b8d21-58fa-4744-b776-c463cc16b990,,4,"Món ăn đậm đà, rất vừa miệng.",APPROVED,,2026-05-21T15:14:00Z,2026-05-21T15:14:00Z
e06da149-77f2-4b1b-a2b7-06a14609d968,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,f607b3c3-724b-4d40-83bf-394010a3e7f0,,4,Sẽ giới thiệu cho bạn bè.,APPROVED,,2026-05-11T19:31:00Z,2026-05-11T19:31:00Z
0f82d805-7df9-4247-b9d8-fe1006ac8e22,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,8bdf0dc0-e682-45cf-8ae0-cf9aa43f1e73,,4,Sẽ giới thiệu cho bạn bè.,APPROVED,,2026-05-10T03:00:00Z,2026-05-10T03:00:00Z
e49df677-2fbd-4160-a74f-0d9433b51bbe,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,e151a746-8c75-4c7d-a26e-afec45bb45ef,,5,"Món ăn đậm đà, rất vừa miệng.",APPROVED,,2026-05-07T05:28:00Z,2026-05-07T05:28:00Z
38552e3d-df5a-42b2-9443-2c5a9ec36cd9,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,c2364bff-d0ca-4a55-b0c6-d2beede5f8d3,,4,"View đẹp, rất hợp để hẹn hò hoặc đi cùng gia đình.",APPROVED,,2026-05-14T06:21:00Z,2026-05-14T06:21:00Z
87da1d62-db03-4698-b6ea-f24e84fd41d7,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,4db20a28-7b02-4f83-99bb-5b77f7e51589,,4,"Giá cả hợp lý, chất lượng tốt.",APPROVED,,2026-05-31T07:29:00Z,2026-05-31T07:29:00Z
87ba640b-358d-4388-93c0-536a29c2e707,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,fb8655e4-dc1c-48ec-aeec-288204313080,,5,"Không gian đẹp, đồ ăn tuyệt vời.",APPROVED,,2026-05-16T05:13:00Z,2026-05-16T05:13:00Z
20bdaf3e-1d20-4e8b-b004-3fddfa41cd5d,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,5275b58b-2c09-4cb0-93da-677f06114940,,4,Sẽ giới thiệu cho bạn bè.,APPROVED,,2026-05-27T08:00:00Z,2026-05-27T08:00:00Z
b0162350-e681-4328-bc57-350987d31a0d,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,49526011-f5e8-42de-8d44-3c3ad4c4dc69,,4,"Giá cả hợp lý, chất lượng tốt.",APPROVED,,2026-05-30T04:33:00Z,2026-05-30T04:33:00Z
0627f521-5b72-44b0-b185-25c048f1df36,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,51565288-625a-40f0-bb9f-2b1dd467c4cd,,4,"Rất ngon, phục vụ nhiệt tình!",APPROVED,,2026-05-18T00:55:00Z,2026-05-18T00:55:00Z
5ebacce1-cf8a-4ef4-86d4-1d203bf2fb04,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,228e95ca-e599-4c66-8e8e-716b4fd35d57,,4,"Giá cả hợp lý, chất lượng tốt.",APPROVED,,2026-05-13T11:41:00Z,2026-05-13T11:41:00Z
37d044f3-d323-4a26-9cb7-5a55a7b25251,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,034e57e2-02dd-4a03-aff4-61ffe57fea66,,5,"View đẹp, rất hợp để hẹn hò hoặc đi cùng gia đình.",APPROVED,,2026-05-22T07:21:00Z,2026-05-22T07:21:00Z
f8a33c18-3a0d-40c1-a638-b8fa323f2478,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,f599c478-42ed-4814-be2b-e00daab664bf,,4,"Không gian đẹp, đồ ăn tuyệt vời.",APPROVED,,2026-05-03T11:45:00Z,2026-05-03T11:45:00Z
98788953-5bc9-416f-aa4a-d1136ee46fde,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,cc34dd09-9f1d-44a8-9567-646e1be8a0b4,,3,Món ăn trung bình.,APPROVED,,2026-05-02T23:54:00Z,2026-05-02T23:54:00Z
74c5a76d-e434-4d6a-98cd-5ed9f457af36,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,b4467735-2c3e-4a84-801d-05439ad33f3e,,3,"Tạm ổn, không có gì đặc sắc.",APPROVED,,2026-05-04T16:30:00Z,2026-05-04T16:30:00Z
e5d70c12-2959-45d9-b3c1-778102798be8,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,5ca87a2d-f365-43a7-b65f-04a1e608f64c,,4,Sẽ giới thiệu cho bạn bè.,APPROVED,,2026-05-16T04:27:00Z,2026-05-16T04:27:00Z
d0d1fe22-5e65-4821-a741-fb4f714bfee2,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,9d7fbf08-6a4a-4423-b91a-c9872d8d8f89,,3,Không gian khá chật.,APPROVED,,2026-05-29T03:37:00Z,2026-05-29T03:37:00Z
83049055-8490-4a47-b438-3a92cfecab56,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,2b566871-e998-498a-9cda-2a16a27792af,,4,"View đẹp, rất hợp để hẹn hò hoặc đi cùng gia đình.",APPROVED,,2026-05-08T09:28:00Z,2026-05-08T09:28:00Z
2a111e39-ea3d-4a69-a523-0b05b24f8536,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,53dcba06-d41d-4f2a-aed7-8fadddbcceb2,,5,"Rất ngon, phục vụ nhiệt tình!",APPROVED,,2026-05-20T05:31:00Z,2026-05-20T05:31:00Z
76bc8790-b96f-4fac-b0dc-b6b20fbaef1a,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,4c3fffc1-2b63-4b69-a212-4ce4ba460a29,,5,"View đẹp, rất hợp để hẹn hò hoặc đi cùng gia đình.",APPROVED,,2026-05-18T00:48:00Z,2026-05-18T00:48:00Z
e1ed44e9-2c0b-4eb8-af92-a3c13eabdf7c,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,1b589c81-9a5b-40b3-b4b6-d4dcecaae477,,4,"Tuyệt vời, 10 điểm không có nhưng.",APPROVED,,2026-05-17T06:42:00Z,2026-05-17T06:42:00Z
32c6df18-d954-4edd-b01e-70357f559af9,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,3d97654c-9530-45d3-91fb-ef17e6d68c71,,4,"Tuyệt vời, 10 điểm không có nhưng.",APPROVED,,2026-05-26T02:35:00Z,2026-05-26T02:35:00Z
02f99a52-3f52-46ea-8317-260e9441c308,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,0db4a217-9cab-4ac3-aa33-8ac81c9ea9c5,,3,Chờ món hơi lâu một chút.,APPROVED,,2026-05-21T15:15:00Z,2026-05-21T15:15:00Z
31dbaf7b-1568-40f4-bf96-778de272d553,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,05246cc0-8861-421d-893a-7beb6aab06d8,,4,"Quán ruột của mình, tuần nào cũng ghé.",APPROVED,,2026-05-19T11:20:00Z,2026-05-19T11:20:00Z
3bcb1652-fa19-4faa-9e2e-d032c9ab9d50,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,6ebe10b7-8a00-4098-85d2-4b68d4c8601e,,3,Phục vụ bình thường.,APPROVED,,2026-05-09T19:29:00Z,2026-05-09T19:29:00Z
d503293b-23fd-4ade-b1b5-85e35f31c199,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,32065b91-466b-4a50-8cb3-cce4b736907e,,4,"Rất ngon, phục vụ nhiệt tình!",APPROVED,,2026-05-11T07:31:00Z,2026-05-11T07:31:00Z
b646afea-161e-422a-a83d-f886281392d5,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,f7af7446-d597-468c-ae9a-4001c3a3b717,,3,Chờ món hơi lâu một chút.,APPROVED,,2026-05-09T13:18:00Z,2026-05-09T13:18:00Z
fd25f114-7839-460a-9a05-b836699d171f,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,a4416364-0a93-4db0-a003-78c4356b9a74,,4,"Quán ruột của mình, tuần nào cũng ghé.",APPROVED,,2026-05-22T04:45:00Z,2026-05-22T04:45:00Z
e15733bd-83c2-4b9f-9d78-009013b22fa0,a18f6ad2-2b43-4df6-9dc6-02f744f49a01,f33ab756-c739-4752-8a65-50ca8a7fcdd5,,4,"Quán ruột của mình, tuần nào cũng ghé.",APPROVED,,2026-05-28T19:12:00Z,2026-05-28T19:12:00Z
